"","obs_number","time","ID","date_time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","date","hour","weekday","week_of_year","days_since_start","is_inactive","potential_sleep_hour","after_midnight_activity"
"5346",5703,"12:00:00","1",2014-04-01 12:00:00,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5347",11346,"12:00:00","1",2014-04-01 12:00:00,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5348",17176,"12:00:00","1",2014-04-01 12:00:00,NA,NA,NA,0.4625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5349",1637505,"12:00:11","1",2014-04-01 12:00:11.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.688,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5350",41238,"12:00:13","1",2014-04-01 12:00:13.084,NA,NA,NA,NA,87.4009997844696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5351",1637506,"12:01:53","1",2014-04-01 12:01:53.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.755,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5352",41239,"12:01:53","1",2014-04-01 12:01:53.601,NA,NA,NA,NA,190.769999980927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5353",1637507,"12:05:11","1",2014-04-01 12:05:11.177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.238,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5354",41240,"12:05:11","1",2014-04-01 12:05:11.187,NA,NA,NA,NA,63.2590000629425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5355",1637508,"12:06:22","1",2014-04-01 12:06:22.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.486,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5356",41241,"12:06:22","1",2014-04-01 12:06:22.069,NA,NA,NA,NA,9.47900009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5357",1637509,"12:06:55","1",2014-04-01 12:06:55.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.887,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5358",41242,"12:06:55","1",2014-04-01 12:06:55.599,NA,NA,NA,NA,9.90900015830994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5359",1637510,"12:07:07","1",2014-04-01 12:07:07.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.682,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5360",41243,"12:07:07","1",2014-04-01 12:07:07.849,NA,NA,NA,NA,9.72300004959106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5361",1637511,"12:07:22","1",2014-04-01 12:07:22.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.503,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5362",367710,"12:08:45","1",2014-04-01 12:08:45.776,NA,NA,NA,NA,NA,NA,NA,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5363",367814,"12:08:47","1",2014-04-01 12:08:47.788,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5364",2337729,"12:08:49","1",2014-04-01 12:08:49.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.06,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5365",1870920,"12:09:04","1",2014-04-01 12:09:04.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.577,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5366",368110,"12:10:26","1",2014-04-01 12:10:26.451,NA,NA,NA,NA,NA,NA,NA,3.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5367",41244,"12:12:27","1",2014-04-01 12:12:27.88,NA,NA,NA,NA,268.114999771118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5368",1870922,"12:12:27","1",2014-04-01 12:12:27.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.93,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5369",41245,"12:17:07","1",2014-04-01 12:17:07.368,NA,NA,NA,NA,31.2230000495911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5370",368310,"12:17:07","1",2014-04-01 12:17:07.378,NA,NA,NA,NA,NA,NA,NA,31.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5371",368410,"12:18:09","1",2014-04-01 12:18:09.875,NA,NA,NA,NA,NA,NA,NA,6.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5372",41246,"12:18:09","1",2014-04-01 12:18:09.882,NA,NA,NA,NA,6.9300000667572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5373",41247,"12:18:19","1",2014-04-01 12:18:19.165,NA,NA,NA,NA,53.9060001373291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5374",368510,"12:18:19","1",2014-04-01 12:18:19.173,NA,NA,NA,NA,NA,NA,NA,38.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5375",1637521,"12:18:57","1",2014-04-01 12:18:57.559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.46,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5376",41248,"12:19:25","1",2014-04-01 12:19:25.463,NA,NA,NA,NA,2.53499984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5377",1637522,"12:19:25","1",2014-04-01 12:19:25.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.484,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5378",41249,"12:19:36","1",2014-04-01 12:19:36.5,NA,NA,NA,NA,29.3010001182556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5379",1637523,"12:19:36","1",2014-04-01 12:19:36.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.278,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5380",1637524,"12:20:15","1",2014-04-01 12:20:15.775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.407,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5381",41250,"12:20:15","1",2014-04-01 12:20:15.783,NA,NA,NA,NA,26.4409999847412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5382",41251,"12:21:11","1",2014-04-01 12:21:11.499,NA,NA,NA,NA,1371.26699995995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5383",1637525,"12:41:58","1",2014-04-01 12:41:58.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.174,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5384",369110,"12:42:15","1",2014-04-01 12:42:15.322,NA,NA,NA,NA,NA,NA,NA,3.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5385",470502,"12:42:18","1",2014-04-01 12:42:18.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5386",237098,"12:42:26","1",2014-04-01 12:42:26.505,NA,NA,NA,NA,NA,NA,NA,NA,91.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5387",369410,"12:43:57","1",2014-04-01 12:43:57.931,NA,NA,NA,NA,NA,NA,NA,4.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5388",369511,"12:49:14","1",2014-04-01 12:49:14.322,NA,NA,NA,NA,NA,NA,NA,3.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5389",41252,"12:49:14","1",2014-04-01 12:49:14.325,NA,NA,NA,NA,289.884999990463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5390",237101,"12:49:17","1",2014-04-01 12:49:17.342,NA,NA,NA,NA,NA,NA,NA,NA,38.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5391",369710,"12:49:55","1",2014-04-01 12:49:55.562,NA,NA,NA,NA,NA,NA,NA,3.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5392",470508,"12:49:58","1",2014-04-01 12:49:58.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5393",237104,"12:52:47","1",2014-04-01 12:52:47.19,NA,NA,NA,NA,NA,NA,NA,NA,76.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5394",237105,"12:54:25","1",2014-04-01 12:54:25.499,NA,NA,NA,NA,NA,NA,NA,NA,5.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5395",41253,"12:54:25","1",2014-04-01 12:54:25.507,NA,NA,NA,NA,5.9850001335144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5396",237106,"12:55:01","1",2014-04-01 12:55:01.877,NA,NA,NA,NA,NA,NA,NA,NA,61.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5397",41254,"12:55:01","1",2014-04-01 12:55:01.881,NA,NA,NA,NA,71.0350000858307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5398",1404132,"12:56:03","1",2014-04-01 12:56:03.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.086,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5399",237108,"12:56:09","1",2014-04-01 12:56:09.614,NA,NA,NA,NA,NA,NA,NA,NA,3.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5400",237109,"12:56:53","1",2014-04-01 12:56:53.763,NA,NA,NA,NA,NA,NA,NA,NA,33.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5401",41255,"12:56:53","1",2014-04-01 12:56:53.798,NA,NA,NA,NA,33.9749999046326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5402",237110,"12:59:26","1",2014-04-01 12:59:26.525,NA,NA,NA,NA,NA,NA,NA,NA,47.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5403",41256,"12:59:26","1",2014-04-01 12:59:26.53,NA,NA,NA,NA,894.902000188828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,12,"Tuesday",13,11,FALSE,FALSE,TRUE
"5404",17177,"13:00:00","1",2014-04-01 13:00:00,NA,NA,NA,0.19327731092437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5405",370610,"13:00:13","1",2014-04-01 13:00:13.977,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5406",703922,"13:00:16","1",2014-04-01 13:00:16.986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5407",703923,"13:00:19","1",2014-04-01 13:00:19.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.025,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5408",703924,"13:00:28","1",2014-04-01 13:00:28.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.649,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5409",237115,"13:02:35","1",2014-04-01 13:02:35.674,NA,NA,NA,NA,NA,NA,NA,NA,4.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5410",703926,"13:02:39","1",2014-04-01 13:02:39.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.009,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5411",703927,"13:02:41","1",2014-04-01 13:02:41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.028,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5412",703928,"13:02:50","1",2014-04-01 13:02:50.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.217,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5413",237119,"13:03:51","1",2014-04-01 13:03:51.95,NA,NA,NA,NA,NA,NA,NA,NA,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5414",371510,"13:03:57","1",2014-04-01 13:03:57.98,NA,NA,NA,NA,NA,NA,NA,3.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5415",371610,"13:04:01","1",2014-04-01 13:04:01.059,NA,NA,NA,NA,NA,NA,NA,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5416",703932,"13:04:02","1",2014-04-01 13:04:02.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.145,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5417",703933,"13:04:04","1",2014-04-01 13:04:04.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.023,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5418",703934,"13:04:11","1",2014-04-01 13:04:11.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.111,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5419",372010,"13:04:24","1",2014-04-01 13:04:24.358,NA,NA,NA,NA,NA,NA,NA,8.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5420",237126,"13:04:32","1",2014-04-01 13:04:32.911,NA,NA,NA,NA,NA,NA,NA,NA,59.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5421",237127,"13:05:32","1",2014-04-01 13:05:32.128,NA,NA,NA,NA,NA,NA,NA,NA,30.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5422",237128,"13:06:02","1",2014-04-01 13:06:02.388,NA,NA,NA,NA,NA,NA,NA,NA,7.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5423",372410,"13:06:09","1",2014-04-01 13:06:09.528,NA,NA,NA,NA,NA,NA,NA,2.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5424",2337775,"13:06:11","1",2014-04-01 13:06:11.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.009,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5425",2337776,"13:06:13","1",2014-04-01 13:06:13.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.173,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5426",237132,"13:06:33","1",2014-04-01 13:06:33.753,NA,NA,NA,NA,NA,NA,NA,NA,27.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5427",2337778,"13:07:00","1",2014-04-01 13:07:00.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.035,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5428",237134,"13:07:09","1",2014-04-01 13:07:09.953,NA,NA,NA,NA,NA,NA,NA,NA,26.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5429",2337780,"13:07:36","1",2014-04-01 13:07:36.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.012,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5430",373110,"13:07:38","1",2014-04-01 13:07:38.088,NA,NA,NA,NA,NA,NA,NA,5.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5431",703947,"13:07:43","1",2014-04-01 13:07:43.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.025,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5432",703948,"13:07:46","1",2014-04-01 13:07:46.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5433",703949,"13:07:55","1",2014-04-01 13:07:55.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.06,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5434",373510,"13:08:11","1",2014-04-01 13:08:11.236,NA,NA,NA,NA,NA,NA,NA,3.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5435",1637571,"13:08:14","1",2014-04-01 13:08:14.253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5436",373711,"13:09:50","1",2014-04-01 13:09:50.266,NA,NA,NA,NA,NA,NA,NA,1.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5437",2337788,"13:09:51","1",2014-04-01 13:09:51.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.206,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5438",373910,"13:10:48","1",2014-04-01 13:10:48.512,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5439",1637575,"13:10:49","1",2014-04-01 13:10:49.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.07,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5440",374111,"13:11:08","1",2014-04-01 13:11:08.588,NA,NA,NA,NA,NA,NA,NA,1.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5441",2337792,"13:11:09","1",2014-04-01 13:11:09.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.042,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5442",374310,"13:11:25","1",2014-04-01 13:11:25.635,NA,NA,NA,NA,NA,NA,NA,2.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5443",1637579,"13:11:27","1",2014-04-01 13:11:27.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.07,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5444",374510,"13:11:45","1",2014-04-01 13:11:45.713,NA,NA,NA,NA,NA,NA,NA,6.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5445",237151,"13:11:51","1",2014-04-01 13:11:51.825,NA,NA,NA,NA,NA,NA,NA,NA,76.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5446",374710,"13:13:08","1",2014-04-01 13:13:08.543,NA,NA,NA,NA,NA,NA,NA,2.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5447",1637583,"13:13:10","1",2014-04-01 13:13:10.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.055,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5448",237154,"13:13:25","1",2014-04-01 13:13:25.608,NA,NA,NA,NA,NA,NA,NA,NA,11.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5449",375014,"13:13:36","1",2014-04-01 13:13:36.687,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5450",1637586,"13:13:37","1",2014-04-01 13:13:37.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.038,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5451",237157,"13:13:43","1",2014-04-01 13:13:43.74,NA,NA,NA,NA,NA,NA,NA,NA,25.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5452",375311,"13:14:08","1",2014-04-01 13:14:08.828,NA,NA,NA,NA,NA,NA,NA,1.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5453",1637589,"13:14:09","1",2014-04-01 13:14:09.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.48,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5454",1637590,"13:14:21","1",2014-04-01 13:14:21.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.875,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
"5455",41257,"13:14:21","1",2014-04-01 13:14:21.951,NA,NA,NA,NA,9.89200019836426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13,11,FALSE,FALSE,TRUE
